Country.Region,Province.State,date,confirmed,recovered,deaths,hospitalized_intensive,hospitalized_symptoms,isolated_at_home,tested,close_observation,suspected,serious_cases,active,alpha3
South Africa,total,2020-03-07,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,ZAF
Spain,total,2020-03-07,500,30,10,NA,NA,NA,NA,NA,NA,NA,460,ESP
Sri Lanka,total,2020-03-07,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,LKA
Sudan,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,SDN
Suriname,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,SUR
Sweden,total,2020-03-07,161,0,0,NA,NA,NA,NA,NA,NA,NA,161,SWE
Switzerland,total,2020-03-07,268,3,1,NA,NA,NA,NA,NA,NA,NA,264,CHE
Syria,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,SYR
Taiwan*,total,2020-03-07,45,12,1,NA,NA,NA,NA,NA,NA,NA,32,TWN
Tanzania,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,TZA
Thailand,total,2020-03-07,50,31,1,NA,NA,NA,NA,NA,NA,NA,18,THA
Timor-Leste,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,TLS
Togo,total,2020-03-07,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,TGO
Trinidad and Tobago,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,TTO
Tunisia,total,2020-03-07,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,TUN
Turkey,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,TUR
Uganda,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,UGA
Ukraine,total,2020-03-07,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,UKR
United Arab Emirates,total,2020-03-07,45,7,0,NA,NA,NA,NA,NA,NA,NA,38,ARE
United Kingdom,total,2020-03-07,206,18,2,NA,NA,NA,NA,NA,NA,NA,186,GBR
United Kingdom,Anguilla,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Bermuda,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,British Virgin Islands,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Cayman Islands,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Channel Islands,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Gibraltar,2020-03-07,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,GBR
United Kingdom,Isle of Man,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Montserrat,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Turks and Caicos Islands,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
Uruguay,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,URY
US,total,2020-03-07,402,7,17,NA,NA,NA,NA,NA,NA,NA,378,USA
Uzbekistan,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,UZB
Venezuela,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,VEN
Vietnam,total,2020-03-07,18,16,0,NA,NA,NA,NA,NA,NA,NA,2,VNM
West Bank and Gaza,total,2020-03-07,16,0,0,NA,NA,NA,NA,NA,NA,NA,16,PSE
Zambia,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ZMB
Zimbabwe,total,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ZWE
Italy,Abruzzo,2020-03-07,11,0,0,0,11,0,123,NA,NA,NA,11,ITA
Italy,Basilicata,2020-03-07,3,0,0,0,1,2,75,NA,NA,NA,3,ITA
Italy,P.A. Bolzano,2020-03-07,9,0,0,0,8,1,36,NA,NA,NA,9,ITA
Italy,Calabria,2020-03-07,4,0,0,0,2,2,113,NA,NA,NA,4,ITA
Italy,Campania,2020-03-07,61,0,0,0,16,45,612,NA,NA,NA,61,ITA
Italy,Emilia-Romagna,2020-03-07,1010,25,48,64,464,409,3604,NA,NA,NA,937,ITA
Italy,Friuli Venezia Giulia,2020-03-07,42,3,0,1,7,31,577,NA,NA,NA,39,ITA
Italy,Lazio,2020-03-07,76,3,1,8,43,21,1582,NA,NA,NA,72,ITA
Italy,Liguria,2020-03-07,51,5,4,6,26,10,331,NA,NA,NA,42,ITA
Italy,Lombardia,2020-03-07,3420,524,154,359,1661,722,15778,NA,NA,NA,2742,ITA
Italy,Marche,2020-03-07,207,0,6,36,94,71,816,NA,NA,NA,201,ITA
Italy,Molise,2020-03-07,14,0,0,2,3,9,112,NA,NA,NA,14,ITA
Italy,Piemonte,2020-03-07,207,0,5,38,110,54,1046,NA,NA,NA,202,ITA
Italy,Puglia,2020-03-07,26,1,2,2,9,12,395,NA,NA,NA,23,ITA
Italy,Sardegna,2020-03-07,5,0,0,0,2,3,99,NA,NA,NA,5,ITA
Italy,Sicilia,2020-03-07,35,2,0,0,8,25,643,NA,NA,NA,33,ITA
Italy,Toscana,2020-03-07,113,1,0,7,54,51,1331,NA,NA,NA,112,ITA
Italy,P.A. Trento,2020-03-07,14,0,0,1,6,7,194,NA,NA,NA,14,ITA
Italy,Umbria,2020-03-07,24,0,0,2,2,20,134,NA,NA,NA,24,ITA
Italy,Valle d'Aosta,2020-03-07,8,0,0,0,1,7,32,NA,NA,NA,8,ITA
Italy,Veneto,2020-03-07,543,25,13,41,123,341,14429,NA,NA,NA,505,ITA
Australia,total,2020-03-07,63,21,2,NA,NA,NA,NA,NA,NA,NA,40,AUS
Canada,total,2020-03-07,54,0,0,NA,NA,NA,NA,NA,NA,NA,54,CAN
China,total,2020-03-07,80770,55539,3072,NA,NA,NA,NA,26730,NA,5737,22159,CHN
Italy,total,2020-03-07,5883,589,233,567,2651,1843,42062,NA,NA,NA,5061,ITA
Switzerland,AG,2020-03-07,12,1,0,NA,NA,NA,NA,NA,NA,NA,11,CHE
Switzerland,AI,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,AR,2020-03-07,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,CHE
Switzerland,BE,2020-03-07,17,0,0,NA,NA,NA,NA,NA,NA,NA,17,CHE
Switzerland,BL,2020-03-07,15,0,0,NA,NA,NA,NA,NA,NA,NA,15,CHE
Switzerland,BS,2020-03-07,21,0,0,NA,NA,NA,NA,NA,NA,NA,21,CHE
Switzerland,FR,2020-03-07,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,CHE
Switzerland,GE,2020-03-07,26,0,0,0,7,NA,NA,NA,NA,NA,26,CHE
Switzerland,GL,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,GR,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,JU,2020-03-07,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,CHE
Switzerland,LU,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,NE,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,NW,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,OW,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,SG,2020-03-07,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,CHE
Switzerland,SH,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,SO,2020-03-07,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,CHE
Switzerland,SZ,2020-03-07,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,CHE
Switzerland,TG,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,TI,2020-03-07,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,CHE
Switzerland,UR,2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CHE
Switzerland,VD,2020-03-07,30,0,1,4,12,NA,NA,NA,NA,NA,29,CHE
Switzerland,VS,2020-03-07,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,CHE
Switzerland,ZG,2020-03-07,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,CHE
Switzerland,ZH,2020-03-07,30,0,0,NA,NA,NA,NA,NA,NA,NA,30,CHE
Switzerland,CH,2020-03-07,185,1,1,4,23,NA,NA,NA,NA,NA,183,CHE
Afghanistan,total,2020-03-08,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,AFG
Albania,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ALB
Algeria,total,2020-03-08,19,0,0,NA,NA,NA,NA,NA,NA,NA,19,DZA
Andorra,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,AND
Angola,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AGO
Antigua and Barbuda,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ATG
Argentina,total,2020-03-08,12,0,1,NA,NA,NA,NA,NA,NA,NA,11,ARG
Armenia,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,ARM
Australia,Australian Capital Territory,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,AUS
Australia,New South Wales,2020-03-08,38,4,2,NA,NA,NA,NA,NA,NA,NA,32,AUS
Australia,Northern Territory,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,AUS
Australia,Queensland,2020-03-08,15,8,0,NA,NA,NA,NA,NA,NA,NA,7,AUS
Australia,South Australia,2020-03-08,7,2,0,NA,NA,NA,NA,NA,NA,NA,5,AUS
Australia,Tasmania,2020-03-08,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,AUS
Australia,Victoria,2020-03-08,11,7,0,NA,NA,NA,NA,NA,NA,NA,4,AUS
Australia,Western Australia,2020-03-08,3,0,1,NA,NA,NA,NA,NA,NA,NA,2,AUS
Austria,total,2020-03-08,104,0,0,NA,NA,NA,NA,NA,NA,NA,104,AUT
Azerbaijan,total,2020-03-08,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,AZE
Bahamas,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BHS
Bahrain,total,2020-03-08,85,4,0,NA,NA,NA,NA,NA,NA,NA,81,BHR
Bangladesh,total,2020-03-08,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,BGD
Barbados,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BRB
Belarus,total,2020-03-08,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,BLR
Belgium,total,2020-03-08,200,1,0,NA,NA,NA,NA,NA,NA,NA,199,BEL
Belize,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BLZ
Benin,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BEN
Bhutan,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,BTN
Bolivia,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BOL
Bosnia and Herzegovina,total,2020-03-08,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,BIH
Botswana,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BWA
Brazil,total,2020-03-08,20,0,0,NA,NA,NA,NA,NA,NA,NA,20,BRA
Brunei,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BRN
Bulgaria,total,2020-03-08,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,BGR
Burkina Faso,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BFA
Burma,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MMR
Cabo Verde,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CPV
Cambodia,total,2020-03-08,2,1,0,NA,NA,NA,NA,NA,NA,NA,1,KHM
Cameroon,total,2020-03-08,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,CMR
Canada,Alberta,2020-03-08,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,CAN
Canada,British Columbia,2020-03-08,27,0,0,NA,NA,NA,NA,NA,NA,NA,27,CAN
Canada,Diamond Princess,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Grand Princess,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Manitoba,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,New Brunswick,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Newfoundland and Labrador,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Northwest Territories,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Nova Scotia,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Ontario,2020-03-08,29,0,0,NA,NA,NA,NA,NA,NA,NA,29,CAN
Canada,Prince Edward Island,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Quebec,2020-03-08,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,CAN
Canada,Recovered,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Saskatchewan,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Yukon,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Central African Republic,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAF
Chad,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,TCD
Chile,total,2020-03-08,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,CHL
China,Anhui,2020-03-08,990,984,6,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Beijing,2020-03-08,428,308,8,NA,NA,NA,NA,NA,NA,NA,112,CHN
China,Chongqing,2020-03-08,576,527,6,NA,NA,NA,NA,NA,NA,NA,43,CHN
China,Fujian,2020-03-08,296,295,1,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Gansu,2020-03-08,124,87,2,NA,NA,NA,NA,NA,NA,NA,35,CHN
China,Guangdong,2020-03-08,1352,1256,7,NA,NA,NA,NA,NA,NA,NA,89,CHN
China,Guangxi,2020-03-08,252,223,2,NA,NA,NA,NA,NA,NA,NA,27,CHN
China,Guizhou,2020-03-08,146,117,2,NA,NA,NA,NA,NA,NA,NA,27,CHN
China,Hainan,2020-03-08,168,159,6,NA,NA,NA,NA,NA,NA,NA,3,CHN
China,Hebei,2020-03-08,318,307,6,NA,NA,NA,NA,NA,NA,NA,5,CHN
China,Heilongjiang,2020-03-08,481,412,13,NA,NA,NA,NA,NA,NA,NA,56,CHN
China,Henan,2020-03-08,1272,1247,22,NA,NA,NA,NA,NA,NA,NA,3,CHN
China,Hong Kong,2020-03-08,114,58,3,NA,NA,NA,NA,NA,NA,NA,53,CHN
China,Hubei,2020-03-08,67707,45235,2986,NA,NA,NA,NA,NA,295,5140,19486,CHN
China,Hunan,2020-03-08,1018,968,4,NA,NA,NA,NA,NA,NA,NA,46,CHN
China,Inner Mongolia,2020-03-08,75,70,1,NA,NA,NA,NA,NA,NA,NA,4,CHN
China,Jiangsu,2020-03-08,631,612,0,NA,NA,NA,NA,NA,NA,NA,19,CHN
China,Jiangxi,2020-03-08,935,919,1,NA,NA,NA,NA,NA,NA,NA,15,CHN
China,Jilin,2020-03-08,93,90,1,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Liaoning,2020-03-08,125,109,1,NA,NA,NA,NA,NA,NA,NA,15,CHN
China,Macau,2020-03-08,10,10,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Ningxia,2020-03-08,75,71,0,NA,NA,NA,NA,NA,NA,NA,4,CHN
China,Qinghai,2020-03-08,18,18,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Shaanxi,2020-03-08,245,227,1,NA,NA,NA,NA,NA,NA,NA,17,CHN
China,Shandong,2020-03-08,758,642,6,NA,NA,NA,NA,NA,NA,NA,110,CHN
China,Shanghai,2020-03-08,342,314,3,NA,NA,NA,NA,NA,NA,NA,25,CHN
China,Shanxi,2020-03-08,133,126,0,NA,NA,NA,NA,NA,NA,NA,7,CHN
China,Sichuan,2020-03-08,539,464,3,NA,NA,NA,NA,NA,NA,NA,72,CHN
China,Tianjin,2020-03-08,136,128,3,NA,NA,NA,NA,NA,NA,NA,5,CHN
China,Tibet,2020-03-08,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Xinjiang,2020-03-08,76,73,3,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Yunnan,2020-03-08,174,170,2,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Zhejiang,2020-03-08,1215,1161,1,NA,NA,NA,NA,NA,NA,NA,53,CHN
Colombia,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,COL
Congo (Brazzaville),total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,COG
Congo (Kinshasa),total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,COD
Costa Rica,total,2020-03-08,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,CRI
Cote d'Ivoire,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CIV
Croatia,total,2020-03-08,12,0,0,NA,NA,NA,NA,NA,NA,NA,12,HRV
Cuba,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CUB
Cyprus,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CYP
Czechia,total,2020-03-08,31,0,0,NA,NA,NA,NA,NA,NA,NA,31,CZE
Denmark,total,2020-03-08,35,1,0,NA,NA,NA,NA,NA,NA,NA,34,DNK
Denmark,Faroe Islands,2020-03-08,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,DNK
Denmark,Greenland,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DNK
Diamond Princess,total,2020-03-08,706,40,6,NA,NA,NA,NA,NA,NA,NA,660,cruise
Djibouti,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DJI
Dominica,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,DMA
Dominican Republic,total,2020-03-08,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,DOM
Ecuador,total,2020-03-08,14,0,0,NA,NA,NA,NA,NA,NA,NA,14,ECU
Egypt,total,2020-03-08,49,1,1,NA,NA,NA,NA,NA,NA,NA,47,EGY
El Salvador,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,SLV
Equatorial Guinea,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GNQ
Eritrea,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ERI
Estonia,total,2020-03-08,10,0,0,NA,NA,NA,NA,NA,NA,NA,10,EST
Eswatini,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,SWZ
Ethiopia,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,ETH
Fiji,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FJI
Finland,total,2020-03-08,23,1,0,NA,NA,NA,NA,NA,NA,NA,22,FIN
France,total,2020-03-08,1126,12,19,NA,NA,NA,NA,NA,NA,NA,1095,FRA
France,French Guiana,2020-03-08,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,FRA
France,French Polynesia,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Guadeloupe,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Martinique,2020-03-08,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,FRA
France,Mayotte,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,New Caledonia,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Reunion,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
France,Saint Barthelemy,2020-03-08,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,FRA
France,St Martin,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,FRA
Gabon,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GAB
Gambia,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GMB
Georgia,total,2020-03-08,13,0,0,NA,NA,NA,NA,NA,NA,NA,13,GEO
Germany,total,2020-03-08,1040,18,0,NA,NA,NA,NA,NA,NA,NA,1022,DEU
Ghana,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GHA
Greece,total,2020-03-08,73,0,0,NA,NA,NA,NA,NA,NA,NA,73,GRC
Grenada,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GRD
Guatemala,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GTM
Guinea,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GIN
Guinea-Bissau,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GNB
Guyana,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GUY
Haiti,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HTI
Holy See,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VAT
Honduras,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,HND
Hungary,total,2020-03-08,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,HUN
Iceland,total,2020-03-08,50,0,0,NA,NA,NA,NA,NA,NA,NA,50,ISL
India,total,2020-03-08,39,3,0,NA,NA,NA,NA,NA,NA,NA,36,IND
Indonesia,total,2020-03-08,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,IDN
Iran,total,2020-03-08,6566,2134,194,NA,NA,NA,NA,NA,NA,NA,4238,IRN
Iraq,total,2020-03-08,60,0,6,NA,NA,NA,NA,NA,NA,NA,54,IRQ
Ireland,total,2020-03-08,19,0,0,NA,NA,NA,NA,NA,NA,NA,19,IRL
Israel,total,2020-03-08,61,2,0,NA,NA,NA,NA,NA,NA,NA,59,ISR
Jamaica,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,JAM
Japan,total,2020-03-08,502,76,6,NA,NA,NA,NA,NA,NA,NA,420,JPN
Jordan,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,JOR
Kazakhstan,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,KAZ
Kenya,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,KEN
"Korea, South",total,2020-03-08,7314,135,50,NA,NA,NA,NA,NA,NA,NA,7129,KOR
Kosovo,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,RKS
Kuwait,total,2020-03-08,64,1,0,NA,NA,NA,NA,NA,NA,NA,63,KWT
Kyrgyzstan,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,KGZ
Laos,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,LAO
Latvia,total,2020-03-08,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,LVA
Lebanon,total,2020-03-08,32,1,0,NA,NA,NA,NA,NA,NA,NA,31,LBN
Liberia,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,LBR
Libya,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,LBY
Liechtenstein,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,LIE
Lithuania,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,LTU
Luxembourg,total,2020-03-08,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,LUX
Madagascar,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MDG
Malaysia,total,2020-03-08,99,24,0,NA,NA,NA,NA,NA,NA,NA,75,MYS
Maldives,total,2020-03-08,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,MDV
Mali,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MLI
Malta,total,2020-03-08,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,MLT
Mauritania,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MRT
Mauritius,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MUS
Mexico,total,2020-03-08,7,1,0,NA,NA,NA,NA,NA,NA,NA,6,MEX
Moldova,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,MDA
Monaco,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,MCO
Mongolia,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MNG
Montenegro,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MNE
Morocco,total,2020-03-08,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,MAR
Mozambique,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MOZ
MS Zaandam,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,cruise
Namibia,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NAM
Nepal,total,2020-03-08,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,NPL
Netherlands,total,2020-03-08,265,0,3,NA,NA,NA,NA,NA,NA,NA,262,NLD
Netherlands,Aruba,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,Curacao,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
Netherlands,Sint Maarten,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NLD
New Zealand,total,2020-03-08,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,NZL
Nicaragua,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NIC
Niger,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NER
Nigeria,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,NGA
North Macedonia,total,2020-03-08,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,MKD
Norway,total,2020-03-08,176,0,0,NA,NA,NA,NA,NA,NA,NA,176,NOR
Oman,total,2020-03-08,16,2,0,NA,NA,NA,NA,NA,NA,NA,14,OMN
Pakistan,total,2020-03-08,6,1,0,NA,NA,NA,NA,NA,NA,NA,5,PAK
Panama,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,PAN
Papua New Guinea,total,2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,PNG
Paraguay,total,2020-03-08,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,PRY
Peru,total,2020-03-08,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,PER
Philippines,total,2020-03-08,10,1,1,NA,NA,NA,NA,NA,NA,NA,8,PHL
